id,coords
7822,46.558546:24.548842 46.558734:24.549102
7823,46.558734:24.549102 46.558773:24.549155 46.558905:24.549327 46.558957:24.549394
7824,46.556593:24.551250 46.556763:24.551163 46.557094:24.551347 46.557261:24.551466
7825,46.556491:24.550869 46.556511:24.550946 46.556593:24.551250
7826,46.556593:24.551250 46.556695:24.551470 46.556901:24.551673 46.556934:24.551684
7827,46.569598:24.546865 46.569600:24.546810 46.569591:24.546764 46.569570:24.546723 46.569551:24.546702 46.569534:24.546700
7828,46.569534:24.546700 46.569515:24.546700 46.569496:24.546713 46.569460:24.546757 46.569381:24.546885 46.569365:24.546937
7829,46.569365:24.546937 46.569428:24.546949 46.569504:24.546930 46.569558:24.546908 46.569585:24.546886 46.569598:24.546865
7830,46.569679:24.547253 46.569774:24.547360
7831,46.569774:24.547360 46.569757:24.547189
7832,46.569607:24.547131 46.569473:24.547215
7833,46.569473:24.547215 46.569619:24.547197
7834,46.569766:24.547141 46.569828:24.547094
7835,46.569828:24.547094 46.569750:24.547069
7836,46.569750:24.547069 46.569731:24.547041
7837,46.569731:24.547041 46.569704:24.547026 46.569677:24.547024 46.569651:24.547035 46.569629:24.547059 46.569614:24.547092
7838,46.569614:24.547092 46.569607:24.547131
7839,46.569607:24.547131 46.569609:24.547165 46.569619:24.547197
7840,46.569619:24.547197 46.569634:24.547225 46.569655:24.547244 46.569679:24.547253
7841,46.569679:24.547253 46.569704:24.547250 46.569727:24.547237 46.569744:24.547216 46.569757:24.547189
7842,46.569757:24.547189 46.569763:24.547165 46.569766:24.547141
7843,46.569766:24.547141 46.569762:24.547103 46.569750:24.547069
7844,46.567033:24.550290 46.566912:24.550112
7845,46.559145:24.549112 46.559197:24.549182 46.559339:24.549373 46.559495:24.549511 46.559574:24.549332
7846,46.540060:24.545477 46.540032:24.545513 46.540022:24.545527 46.539435:24.546287
7847,46.593005:24.617196 46.593045:24.617179 46.593086:24.617182 46.593130:24.617192
7848,46.575567:24.604086 46.575569:24.604028 46.575576:24.603990 46.575596:24.603961 46.575613:24.603948 46.575643:24.603945 46.575674:24.603957
7849,46.571148:24.596593 46.571111:24.596677
7850,46.570586:24.595977 46.570523:24.596027
7851,46.559525:24.536148 46.559428:24.536325 46.559312:24.536569 46.559266:24.536658 46.559362:24.536737
7852,46.555028:24.543570 46.555076:24.543520 46.555402:24.543094 46.555474:24.542973
7853,46.557052:24.565682 46.556885:24.566035 46.556845:24.566080 46.556803:24.566088 46.556548:24.565861
7854,46.557421:24.565339 46.557385:24.565399 46.557316:24.565515 46.557167:24.565768 46.557148:24.565777 46.557119:24.565746 46.557052:24.565682
7855,46.557052:24.565682 46.556729:24.565330
7856,46.556145:24.558385 46.555919:24.558645 46.556050:24.558887
7857,46.555701:24.557622 46.555496:24.557841
7858,46.551421:24.554483 46.551514:24.554317 46.551540:24.554271 46.551592:24.554185
7859,46.551901:24.555509 46.551848:24.555430 46.551744:24.555295 46.551566:24.555067 46.551298:24.554761 46.551272:24.554733
7860,46.553425:24.561784 46.553445:24.561773 46.553475:24.561755 46.553528:24.561720 46.553591:24.561899
7861,46.553767:24.561184 46.553941:24.561719
7862,46.553564:24.561231 46.553778:24.561880 46.553941:24.561719
7863,46.532129:24.569905 46.532167:24.569947 46.532456:24.570267 46.532521:24.570148
7864,46.528380:24.551825 46.528290:24.551840 46.528217:24.551884 46.528174:24.551937
7865,46.528174:24.551937 46.528164:24.551949 46.528147:24.552122 46.528167:24.552241 46.528213:24.552303 46.528286:24.552314 46.528616:24.552318
7866,46.526067:24.551550 46.525205:24.551601 46.525021:24.551627 46.524944:24.551652 46.524880:24.551685
7867,46.561375:24.548122 46.561426:24.547712 46.561437:24.547625
7868,46.558416:24.578158 46.558641:24.578516 46.559196:24.579396
7869,46.559264:24.578105 46.559211:24.578252
7870,46.558850:24.577926 46.559211:24.578252
7871,46.559211:24.578252 46.559368:24.578394
7872,46.557591:24.579272 46.557622:24.579228 46.558397:24.578128
7873,46.558397:24.578128 46.558776:24.577770 46.558861:24.577765 46.559264:24.578105
7874,46.559264:24.578105 46.559335:24.578165
7875,46.539641:24.585258 46.539690:24.585156 46.539776:24.584866 46.539893:24.584315 46.539909:24.584156 46.539924:24.584016
7876,46.538823:24.584420 46.538859:24.584254 46.538863:24.584210 46.538896:24.583790
7877,46.538652:24.591232 46.538923:24.591377
7878,46.538786:24.587291 46.538747:24.587247 46.538703:24.587197 46.538682:24.587172 46.538626:24.587109 46.538548:24.587020 46.538532:24.587002
7879,46.534338:24.590092 46.534003:24.590315 46.533938:24.590359
7880,46.534406:24.590055 46.534523:24.590444
7881,46.534556:24.589977 46.534654:24.590319
7882,46.534831:24.589802 46.534917:24.590064
7883,46.534698:24.589897 46.534781:24.590181
7884,46.551731:24.575325 46.551794:24.575271 46.551843:24.575230
7885,46.551843:24.575230 46.552118:24.574437 46.552111:24.574326 46.552102:24.574196
7886,46.528635:24.593936 46.528579:24.594007
7887,46.528579:24.594007 46.528405:24.594234
7888,46.528405:24.594234 46.528281:24.594391
7889,46.528281:24.594391 46.528210:24.594501 46.528202:24.594532 46.528194:24.594568
7890,46.528194:24.594568 46.528197:24.594603 46.528204:24.594647 46.528221:24.594695 46.528377:24.594951
7891,46.528377:24.594951 46.528416:24.595015
7892,46.528416:24.595015 46.528497:24.595148
7893,46.528497:24.595148 46.528588:24.595298
7894,46.528588:24.595298 46.528621:24.595352
7895,46.554136:24.505268 46.554683:24.505796
7896,46.555236:24.504376 46.555555:24.503935
7897,46.554643:24.504008 46.554672:24.503967 46.554748:24.503932 46.554823:24.503940 46.554913:24.504020 46.555236:24.504376
7898,46.555236:24.504376 46.555429:24.504588
7899,46.555429:24.504588 46.556083:24.505351
7900,46.555429:24.504588 46.555176:24.505172
7901,46.554504:24.504477 46.555176:24.505172
7902,46.555176:24.505172 46.555551:24.505557
7903,46.547444:24.519185 46.548529:24.517360 46.549188:24.516427
7904,46.549188:24.516427 46.549354:24.516192
7905,46.549354:24.516192 46.549701:24.515666
7906,46.549701:24.515666 46.550790:24.514161
7907,46.550790:24.514161 46.551949:24.512557
7908,46.551983:24.512516 46.552093:24.512377
7909,46.554378:24.508449 46.554397:24.508328 46.554458:24.508182
7910,46.554458:24.508182 46.554610:24.507873
7911,46.554639:24.508714 46.554882:24.509023
7912,46.554529:24.508919 46.554784:24.509224
7913,46.554105:24.509144 46.554240:24.509262 46.554334:24.509251 46.554412:24.509138 46.554529:24.508919
7914,46.554529:24.508919 46.554639:24.508714
7915,46.554639:24.508714 46.554640:24.508645 46.554603:24.508559 46.554500:24.508485 46.554463:24.508417 46.554484:24.508246 46.554458:24.508182
7916,46.544786:24.505097 46.545845:24.506545 46.546043:24.506756
7917,46.544266:24.506067 46.545122:24.507194
7918,46.550587:24.507860 46.550715:24.507363
7919,46.550715:24.507363 46.550791:24.507011 46.550763:24.506920 46.550288:24.506308
7920,46.552621:24.558979 46.552599:24.558964
7921,46.552724:24.558916 46.552692:24.558893 46.552658:24.558869
7922,46.552658:24.558869 46.552636:24.558853
7923,46.559866:24.567771 46.559880:24.567785 46.559901:24.567808
7924,46.555953:24.547144 46.555900:24.547271 46.555810:24.547445 46.555764:24.547514 46.555724:24.547546 46.555665:24.547595
7925,46.556075:24.547439 46.556110:24.547426 46.556261:24.547358 46.556413:24.547285
7926,46.558397:24.545828 46.558299:24.545907 46.557551:24.546512
7927,46.557551:24.546512 46.557534:24.546525 46.557381:24.546646 46.557193:24.546795 46.556980:24.546933 46.556889:24.546992
7928,46.555496:24.557841 46.555614:24.558076
7929,46.555000:24.558057 46.555028:24.558136
7930,46.555028:24.558136 46.555049:24.558311 46.555058:24.558539
7931,46.551044:24.555685 46.551069:24.555758 46.551145:24.555978 46.551164:24.556030 46.551216:24.556166
7932,46.551216:24.556166 46.551650:24.557237
7933,46.536611:24.566854 46.536593:24.566851 46.536581:24.566850 46.535861:24.566758 46.535845:24.566757 46.535820:24.566754
7934,46.570482:24.533597 46.570505:24.533614 46.571652:24.534475
7935,46.570576:24.533234 46.570612:24.533261 46.571293:24.533774
7936,46.567419:24.540170 46.567162:24.539919
7937,46.569092:24.537221 46.569092:24.537249 46.569079:24.537296 46.568614:24.538337 46.567741:24.540411 46.567673:24.540476
7938,46.562513:24.551283 46.562658:24.551350
7939,46.562658:24.551350 46.562872:24.551450
7940,46.563271:24.547837 46.563375:24.547840 46.563447:24.547841
7941,46.563161:24.547185 46.563147:24.547153 46.563016:24.546825
7942,46.567673:24.540476 46.567664:24.540586 46.567570:24.540779 46.567418:24.541043 46.566963:24.541576 46.566697:24.541842 46.566478:24.542191 46.566467:24.542210 46.566449:24.542238
7943,46.569974:24.535197 46.569926:24.535194
7944,46.569974:24.535197 46.570043:24.534967 46.570356:24.533994 46.570482:24.533597
7945,46.558795:24.549574 46.558852:24.549597
7946,46.558969:24.548443 46.558981:24.548451
7947,46.558981:24.548451 46.559024:24.548471
7948,46.562072:24.543925 46.562091:24.544027 46.562157:24.544358 46.562230:24.544678 46.562268:24.544827 46.562320:24.545012 46.562374:24.545182 46.562439:24.545362
7949,46.560259:24.547564 46.560272:24.547672 46.560339:24.548253
7950,46.560039:24.547504 46.559756:24.547324
7951,46.559756:24.547324 46.559373:24.547033
7952,46.559373:24.547033 46.559188:24.546841
7953,46.558708:24.545596 46.558665:24.545530 46.558399:24.545117 46.558341:24.545188 46.558593:24.545584 46.558635:24.545651
7954,46.558753:24.545562 46.558711:24.545496 46.558127:24.544591
7955,46.559855:24.545854 46.559822:24.545900 46.559660:24.546126
7956,46.560107:24.546817 46.559997:24.547010
7957,46.538785:24.563411 46.538762:24.563403
7958,46.538762:24.563403 46.538742:24.563395 46.538695:24.563378 46.538590:24.563340 46.538377:24.563263 46.538142:24.563177 46.538106:24.563164
7959,46.537189:24.562827 46.536940:24.562717 46.536881:24.562692 46.536760:24.562647
7960,46.536760:24.562647 46.536734:24.562628
7961,46.547451:24.563985 46.546815:24.563630
7962,46.543554:24.563077 46.543266:24.563712 46.543202:24.563962 46.543169:24.564090
7963,46.541349:24.557541 46.541191:24.557549
7964,46.556477:24.577649 46.556457:24.577803 46.556459:24.577848 46.556461:24.577915 46.556505:24.578046 46.556563:24.578195 46.556605:24.578408 46.556706:24.578472 46.556861:24.578582 46.557005:24.578726
7965,46.551604:24.548625 46.551567:24.548677 46.551448:24.548886 46.553030:24.551445 46.553043:24.551468 46.553072:24.551516
7966,46.550571:24.548196 46.551499:24.548515
7967,46.554200:24.556503 46.554614:24.555996
7968,46.554614:24.555996 46.554768:24.555809
7969,46.554200:24.556503 46.554455:24.556977
7970,46.554455:24.556977 46.554500:24.557064
7971,46.554500:24.557064 46.554659:24.557371 46.554902:24.557841
7972,46.554902:24.557841 46.554968:24.557968 46.555000:24.558057
7973,46.561610:24.547671 46.561606:24.547751 46.561594:24.548224
7974,46.568106:24.531483 46.568085:24.531616 46.568042:24.531816 46.567657:24.533372
7975,46.537269:24.559724 46.537237:24.559728 46.537229:24.559729 46.536852:24.559774 46.536638:24.559799 46.536635:24.559757
7976,46.555642:24.570938 46.555389:24.570427 46.555355:24.570365 46.555244:24.570160 46.555215:24.570100
7977,46.555215:24.570100 46.554982:24.569617 46.554979:24.569570 46.554972:24.569529 46.554885:24.569352 46.554843:24.569267
7978,46.521680:24.529214 46.521702:24.529259 46.521712:24.529278 46.521806:24.529466 46.522083:24.530020 46.522185:24.530226 46.522209:24.530274
7979,46.522209:24.530274 46.522232:24.530319 46.522369:24.530601 46.522658:24.531198 46.522941:24.531781 46.522952:24.531804 46.522968:24.531836
7980,46.522968:24.531836 46.522990:24.531881 46.522998:24.531896 46.523407:24.532700 46.523724:24.533326 46.523736:24.533350
7981,46.524183:24.532870 46.524165:24.532889 46.524153:24.532902 46.523760:24.533324 46.523736:24.533350
7982,46.537995:24.581411 46.537552:24.581979 46.537543:24.581990
7983,46.537543:24.581990 46.537276:24.582322
7984,46.537276:24.582322 46.537227:24.582386 46.537195:24.582439
7985,46.541925:24.570086 46.541895:24.570071 46.541860:24.570069 46.541261:24.570029
7986,46.541261:24.570029 46.541175:24.570024 46.541145:24.570021
7987,46.541145:24.570021 46.540884:24.570007 46.540520:24.569978 46.540463:24.569978 46.540407:24.570009 46.540366:24.570111
7988,46.533780:24.580025 46.533765:24.579797 46.533747:24.579513 46.533747:24.579502
7989,46.533561:24.579520 46.533562:24.579531 46.533584:24.580049
7990,46.536504:24.585098 46.536558:24.585093 46.536889:24.585066 46.536916:24.585063
7991,46.536916:24.585063 46.537140:24.585046 46.537188:24.585043
7992,46.543677:24.559858 46.543654:24.559924
7993,46.545729:24.562287 46.545614:24.562143
7994,46.543084:24.558924 46.543149:24.558870
7995,46.545477:24.563166 46.545536:24.563092
7996,46.564574:24.542596 46.564602:24.542634 46.564611:24.542648 46.565010:24.543202 46.565016:24.543210
7997,46.565016:24.543210 46.565400:24.543742 46.565420:24.543770 46.565434:24.543791
7998,46.565434:24.543791 46.565455:24.543820 46.565463:24.543830 46.565957:24.544509 46.565961:24.544519 46.565988:24.544556
7999,46.565988:24.544556 46.566012:24.544588 46.566041:24.544627 46.566371:24.545085 46.566392:24.545120
8000,46.536232:24.580676 46.536144:24.580145 46.536040:24.579479 46.536037:24.579460 46.535976:24.578733 46.535971:24.578704 46.535940:24.578508 46.535907:24.578298 46.535896:24.578248 46.535884:24.578194
8001,46.563380:24.548581 46.563448:24.548485 46.563721:24.548493 46.563759:24.548494
8002,46.563759:24.548494 46.563814:24.548495
8003,46.563814:24.548495 46.563924:24.548498
8004,46.563759:24.548494 46.563755:24.548637
8005,46.563755:24.548637 46.563743:24.548637 46.563735:24.548636 46.563452:24.548631 46.563380:24.548581
8006,46.563755:24.548637 46.563776:24.548672 46.563831:24.548669 46.563921:24.548664 46.564111:24.548663 46.564403:24.548690 46.564458:24.548693
8007,46.563509:24.549048 46.563735:24.549062 46.563885:24.549070 46.564358:24.549085 46.564390:24.549085 46.564426:24.549085 46.564477:24.549085
8008,46.563509:24.549048 46.563497:24.549113 46.563376:24.549640
8009,46.563376:24.549640 46.563296:24.550014
8010,46.563296:24.550014 46.563218:24.550384
8011,46.563218:24.550384 46.563173:24.550586
8012,46.563173:24.550586 46.563142:24.550665 46.563127:24.550745 46.563056:24.551070 46.562964:24.551492
8013,46.563376:24.549640 46.563137:24.549535
8014,46.563296:24.550014 46.563086:24.549938
8015,46.563218:24.550384 46.562960:24.550273
8016,46.563173:24.550586 46.562834:24.550419
8017,46.562638:24.550697 46.562551:24.550658 46.562388:24.550579 46.561988:24.550397 46.562005:24.550328
8018,46.562005:24.550328 46.562047:24.550155 46.562069:24.550068 46.562138:24.549777
8019,46.548927:24.551518 46.549077:24.551863 46.549118:24.551907 46.549147:24.551940
8020,46.550732:24.552749 46.550662:24.552843 46.550627:24.552908 46.550546:24.553067 46.550493:24.552996
8021,46.536154:24.555847 46.536100:24.555933 46.536088:24.555951 46.535775:24.556443
8022,46.535775:24.556443 46.535751:24.556461 46.535522:24.556629
8023,46.535167:24.556248 46.534581:24.556582 46.534535:24.556621 46.534503:24.556656 46.534472:24.556725 46.534455:24.556770
8024,46.535014:24.556049 46.535112:24.555808
8025,46.541793:24.560235 46.541810:24.560210 46.542155:24.559724
8026,46.530172:24.544776 46.530155:24.544801
8027,46.530155:24.544801 46.530106:24.544859
8028,46.530106:24.544859 46.530039:24.544940 46.529871:24.545124
8029,46.529871:24.545124 46.529844:24.545154
8030,46.535837:24.565719 46.535849:24.565721
8031,46.535849:24.565721 46.535867:24.565724
8032,46.537375:24.574188 46.537386:24.574273 46.537429:24.574518 46.537443:24.574619
8033,46.548008:24.572213 46.547979:24.572254 46.547963:24.572287 46.547769:24.573215
8034,46.547769:24.573215 46.547690:24.573608
8035,46.547236:24.576096 46.547224:24.576101
8036,46.547258:24.576090 46.547236:24.576096
8037,46.532337:24.573698 46.532315:24.573244
8038,46.532315:24.573244 46.532298:24.572876 46.532625:24.572857
8039,46.532315:24.573244 46.532414:24.573240 46.532448:24.573238
8040,46.532448:24.573238 46.532627:24.573210 46.532857:24.573186
8041,46.532857:24.573186 46.533052:24.573191 46.533196:24.573246
8042,46.532857:24.573186 46.532829:24.573481 46.532818:24.573623 46.532805:24.573681 46.532784:24.573724 46.532753:24.574053 46.532731:24.574343
8043,46.525000:24.511721 46.525008:24.511825 46.525013:24.511880
8044,46.525013:24.511880 46.524923:24.511974 46.524724:24.512088 46.524842:24.512694
8045,46.525013:24.511880 46.525120:24.512716
8046,46.564518:24.549804 46.564474:24.549801 46.564210:24.549832 46.564085:24.549847
8047,46.511642:24.524675 46.511714:24.524462 46.511888:24.524265 46.512126:24.524731
8048,46.512126:24.524731 46.511849:24.525011
8049,46.512126:24.524731 46.512208:24.524653 46.512333:24.524944
8050,46.512333:24.524944 46.512597:24.525558 46.512632:24.525609
8051,46.512035:24.525245 46.512333:24.524944
8052,46.511633:24.525441 46.511626:24.525516 46.511612:24.525655 46.511637:24.525661 46.511598:24.526088
8053,46.541301:24.547497 46.541330:24.547459 46.541355:24.547417 46.541465:24.547277
8054,46.541465:24.547277 46.541700:24.546973 46.541993:24.546613
8055,46.541993:24.546613 46.542380:24.546126
8056,46.543418:24.537784 46.543397:24.537768 46.543382:24.537700 46.543379:24.537630 46.543364:24.537364 46.543372:24.537223 46.543393:24.537016
8057,46.543393:24.537016 46.543414:24.536931 46.543436:24.536849 46.543492:24.536746 46.543567:24.536655
8058,46.543567:24.536655 46.543661:24.536644 46.543938:24.536657 46.544047:24.536658
8059,46.543763:24.536988 46.543774:24.537042 46.543773:24.537198 46.543780:24.537444 46.543829:24.537456
8060,46.543763:24.536988 46.543896:24.536834
8061,46.541993:24.546613 46.542020:24.546660 46.542038:24.546696 46.542066:24.546742 46.542085:24.546777 46.542149:24.546867 46.542204:24.546894 46.542302:24.547002 46.542441:24.547263
8062,46.525644:24.525091 46.525697:24.525222 46.525861:24.525606 46.525887:24.525627 46.525909:24.525676 46.525980:24.525873 46.525995:24.525973 46.526045:24.526145 46.526074:24.526200
8063,46.544111:24.573923 46.544094:24.573725 46.544074:24.573654 46.544042:24.573596 46.544000:24.573564 46.543940:24.573558 46.543884:24.573571 46.543201:24.573868 46.543179:24.573878 46.543168:24.573882
8064,46.531652:24.590108 46.531627:24.590093 46.531612:24.590084 46.531481:24.590001 46.531304:24.589878 46.531163:24.589777 46.531124:24.589789 46.531107:24.589795 46.531090:24.589817 46.531069:24.589847 46.531053:24.589868 46.531015:24.590035
8065,46.531015:24.590035 46.531103:24.590117 46.531134:24.590145
8066,46.530848:24.591029 46.530854:24.591010 46.530859:24.590995 46.530944:24.590731 46.530969:24.590655 46.531004:24.590546 46.531043:24.590425 46.531071:24.590339 46.531113:24.590209 46.531134:24.590145
8067,46.537573:24.583207 46.537586:24.583206 46.537886:24.583185 46.537914:24.583240 46.537917:24.583392 46.537859:24.583402 46.537835:24.583422 46.537848:24.583961 46.537889:24.583957
8068,46.537143:24.560924 46.537094:24.560912 46.537086:24.560910 46.537035:24.560897 46.536749:24.560869 46.536709:24.560871
8069,46.532831:24.582108 46.533036:24.582083 46.533060:24.582295 46.533062:24.582310 46.533091:24.582522 46.533111:24.582565 46.533158:24.582661
8070,46.532799:24.581477 46.532996:24.581445
8071,46.533236:24.580398 46.533241:24.580438 46.533272:24.580727 46.533273:24.580740 46.533310:24.580968 46.533325:24.581035 46.533353:24.581159 46.533357:24.581175 46.533359:24.581185 46.533407:24.581343 46.533466:24.581498 46.533477:24.581528 46.533504:24.581591 46.533541:24.581677 46.533597:24.581793 46.533665:24.581916
8072,46.533665:24.581916 46.533745:24.582035 46.533863:24.582198 46.533942:24.582308 46.534043:24.582419 46.534104:24.582484 46.534218:24.582596 46.534237:24.582614 46.534287:24.582662 46.534302:24.582676 46.534313:24.582687 46.534344:24.582713
8073,46.578088:24.536813 46.578515:24.537504 46.578559:24.537461 46.578598:24.537394
8074,46.536473:24.570372 46.536488:24.570367 46.536526:24.570353 46.537314:24.570081 46.537338:24.570073 46.537365:24.570063
8075,46.541145:24.570021 46.541146:24.569985 46.541193:24.568592
8076,46.534208:24.580750 46.534247:24.580730 46.534450:24.580625
8077,46.527992:24.553481 46.527983:24.553413 46.527967:24.553295 46.527889:24.553212 46.527865:24.553194 46.527585:24.553030
8078,46.531665:24.557420 46.531660:24.557359 46.531218:24.556827 46.531184:24.556786 46.531150:24.556785
8079,46.541261:24.570029 46.541259:24.570099 46.541258:24.570120 46.541243:24.570503
8080,46.574858:24.544980 46.574845:24.544913 46.574831:24.544843 46.574792:24.544655 46.574731:24.544519 46.574660:24.544500 46.574683:24.544317 46.574647:24.544225 46.574422:24.544066 46.574371:24.544044 46.574441:24.543803
8081,46.575574:24.543902 46.575617:24.543572 46.575665:24.543475 46.575693:24.543276 46.575604:24.543116 46.575212:24.542856
8082,46.575833:24.543833 46.576033:24.543713 46.576146:24.543720 46.576220:24.543941 46.576269:24.544102 46.576547:24.544000
8083,46.575986:24.544477 46.575976:24.544411 46.575966:24.544348 46.575930:24.544123 46.575882:24.543887 46.575833:24.543833
8084,46.575833:24.543833 46.575689:24.543874 46.575574:24.543902
8085,46.575574:24.543902 46.575460:24.544271 46.575392:24.544526 46.575394:24.544599 46.575396:24.544666 46.575398:24.544739
8086,46.579624:24.542876 46.579600:24.542828 46.579544:24.542719 46.579276:24.542484 46.578925:24.542180 46.578853:24.542131 46.578782:24.542164
8087,46.580102:24.542678 46.580065:24.542632 46.579996:24.542546 46.579553:24.542211
8088,46.576958:24.544044 46.576985:24.544124 46.577025:24.544242 46.577481:24.545204
8089,46.574668:24.545065 46.574698:24.545145 46.574830:24.545491
8090,46.573365:24.545617 46.573397:24.545717 46.573462:24.545919 46.573529:24.546102
8091,46.573529:24.546102 46.573650:24.546145
8092,46.573529:24.546102 46.573599:24.546289
8093,46.572941:24.545788 46.572986:24.545882 46.573065:24.546048 46.573317:24.546375
8094,46.572841:24.545828 46.572824:24.545763 46.572710:24.545305 46.572860:24.545228 46.573175:24.545623 46.573217:24.545677
8095,46.561351:24.548314 46.561375:24.548122
8096,46.568855:24.547467 46.568897:24.547550 46.569009:24.547773 46.569271:24.548030 46.569386:24.548116
8097,46.569386:24.548116 46.569476:24.547926 46.569387:24.547755 46.569361:24.547728
8098,46.569361:24.547728 46.569246:24.547626 46.569196:24.547608 46.569145:24.547520 46.569127:24.547458 46.569101:24.547371
8099,46.569386:24.548116 46.569468:24.548229 46.569564:24.548342 46.569676:24.548507
8100,46.538612:24.561522 46.538598:24.561565 46.538486:24.561934
8101,46.538413:24.562079 46.538424:24.562088 46.538571:24.562197 46.538642:24.562240 46.538675:24.562263 46.538705:24.562261
8102,46.538705:24.562261 46.538764:24.562260 46.538821:24.562239 46.538860:24.562219
8103,46.538705:24.562261 46.538699:24.562297 46.538644:24.562614
8104,46.536254:24.584940 46.536271:24.585358 46.536474:24.585343
8105,46.537274:24.585390 46.537406:24.585523 46.537242:24.585885 46.537097:24.585753
8106,46.537328:24.585196 46.537632:24.585152
8107,46.537632:24.584995 46.537632:24.584854 46.537631:24.584553 46.537630:24.584435
8108,46.546250:24.578844 46.546201:24.578820 46.546185:24.578814 46.546067:24.578765 46.545655:24.578587 46.545188:24.578407 46.545133:24.578385
8109,46.545133:24.578385 46.545060:24.578354 46.544784:24.578237 46.544745:24.578204 46.544706:24.578170
8110,46.543670:24.578972 46.543881:24.579117 46.544214:24.579348 46.544534:24.579618 46.544776:24.579828 46.544969:24.580015 46.545026:24.580062 46.545049:24.580081
8111,46.562005:24.550328 46.561697:24.550168 46.561630:24.550115 46.561618:24.550061 46.561625:24.549991 46.561670:24.549812
8112,46.561670:24.549812 46.561723:24.549651
8113,46.551152:24.553233 46.551167:24.553206 46.551167:24.553183 46.551236:24.553062 46.551350:24.552923 46.551374:24.552856 46.551386:24.552761 46.551475:24.552662 46.551584:24.552551 46.551604:24.552596
8114,46.550599:24.553651 46.550570:24.553558 46.550536:24.553491 46.550626:24.553353
8115,46.535167:24.556248 46.535110:24.556155 46.535102:24.556147 46.535090:24.556137 46.535014:24.556049
8116,46.535014:24.556049 46.534936:24.555960
8117,46.537255:24.573979 46.537410:24.573903 46.537449:24.573883
8118,46.537922:24.585449 46.538026:24.585571 46.537949:24.585724
8119,46.537949:24.585724 46.537854:24.585621
8120,46.537949:24.585724 46.537997:24.585782
8121,46.537997:24.585782 46.538192:24.585421 46.538317:24.585187
8122,46.537997:24.585782 46.538001:24.585835 46.538108:24.585949
8123,46.537301:24.574168 46.537255:24.573979
8124,46.537255:24.573979 46.537172:24.573641 46.537061:24.573194 46.536999:24.572940 46.536865:24.572348 46.536719:24.571752 46.536716:24.571738 46.536708:24.571687
8125,46.536708:24.571687 46.536701:24.571634 46.536650:24.571334 46.536473:24.570372
8126,46.536473:24.570372 46.536450:24.570238 46.536348:24.569666
8127,46.536348:24.569666 46.536285:24.569338 46.536180:24.568788
8128,46.536180:24.568788 46.536084:24.568250 46.536037:24.567977
8129,46.536037:24.567977 46.536032:24.567946 46.536025:24.567909
8130,46.536025:24.567909 46.535904:24.567208 46.535834:24.566832 46.535820:24.566754
8131,46.535820:24.566754 46.535816:24.566503 46.535829:24.566053 46.535845:24.565785 46.535846:24.565761 46.535849:24.565721
8132,46.535849:24.565721 46.535852:24.565668 46.535858:24.565409 46.535865:24.565275 46.535883:24.565119 46.535916:24.564966 46.535950:24.564859 46.536045:24.564568
8133,46.536045:24.564568 46.536097:24.564422 46.536322:24.563785 46.536566:24.563084 46.536666:24.562825 46.536721:24.562704 46.536740:24.562676 46.536760:24.562647
8134,46.536760:24.562647 46.536796:24.562600 46.536927:24.562437 46.537313:24.561958 46.537519:24.561716 46.537668:24.561532 46.537801:24.561353
8135,46.537801:24.561353 46.537853:24.561242 46.537938:24.561029 46.537951:24.560998
8136,46.537951:24.560998 46.538125:24.560546 46.538473:24.559694
8137,46.538473:24.559694 46.538553:24.559483 46.538713:24.559061 46.538765:24.558927
8138,46.536158:24.588578 46.536172:24.588545 46.536469:24.587818
8139,46.536486:24.587771 46.536469:24.587818
8140,46.536504:24.587556 46.536504:24.587599 46.536486:24.587771
8141,46.532735:24.571109 46.532733:24.571076 46.532729:24.570929 46.532719:24.570752
8142,46.532719:24.570752 46.532715:24.570664 46.532740:24.570450
8143,46.531536:24.581837 46.531569:24.581829 46.531688:24.581777 46.531763:24.581693 46.531776:24.581661 46.531785:24.581616 46.531774:24.581234 46.531771:24.581103 46.531745:24.580224 46.531735:24.580132 46.531718:24.580045 46.531716:24.579987
8144,46.531716:24.579987 46.531696:24.579497 46.531687:24.579302
8145,46.531449:24.580140 46.531484:24.580133 46.531602:24.580022 46.531716:24.579987
8146,46.532127:24.572355 46.532104:24.572426 46.532102:24.572506 46.532109:24.572735 46.532119:24.573021 46.532135:24.573352
8147,46.532382:24.574066 46.532376:24.573784
8148,46.532264:24.573778 46.532312:24.573938 46.532320:24.574072
8149,46.532320:24.574072 46.532370:24.574172 46.532405:24.574881
8150,46.532135:24.573352 46.532154:24.573474 46.532179:24.573556 46.532264:24.573778
8151,46.533347:24.571952 46.533249:24.571925 46.533231:24.571921 46.533118:24.571890 46.533120:24.571570 46.533123:24.571461
8152,46.555849:24.547900 46.555792:24.548261
8153,46.555792:24.548261 46.555761:24.548485
8154,46.555761:24.548485 46.555739:24.548639
8155,46.555739:24.548639 46.555675:24.548989 46.555615:24.549020 46.555544:24.549039 46.555505:24.549077
8156,46.555761:24.548485 46.555646:24.548524 46.555547:24.548608 46.555420:24.548646 46.555267:24.548747
8157,46.553770:24.565604 46.553730:24.565539 46.553718:24.565512 46.553613:24.565241 46.553371:24.564596
8158,46.545854:24.564879 46.545862:24.564839 46.545870:24.564797 46.545923:24.564492 46.545961:24.564260
