id,u,v,length_m,speed_kph,oneway,name
602,3229,30481,114.12,90,0,Șoseaua de Centură
603,2373,37043,2123.92,90,0,Șoseaua de Centură
604,2887,52379,956.97,70,1,Șoseaua Tulcei
605,4632,1702,629.02,70,1,Șoseaua București-Ploiești
606,1702,15179,30.06,70,1,Șoseaua București-Ploiești
607,3244,3247,68.86,70,0,Șoseaua de Centură
608,49713,3245,54.64,50,1,
609,3245,2394,40.60,50,1,
610,3246,49714,99.71,50,1,
611,3251,50307,97.86,50,1,Șoseaua București-Târgoviște
612,50307,3250,333.63,50,1,Șoseaua București-Târgoviște
613,33440,2820,93.55,50,1,
614,49698,3252,283.48,90,0,
615,3252,25944,175.95,90,0,
616,21394,2029,179.22,50,1,
617,2028,2029,137.51,50,0,
618,2029,21393,130.00,50,1,
619,3059,3060,154.36,90,0,
620,3060,3061,3321.57,90,0,
621,462,490,140.27,100,0,
622,2807,2808,170.42,50,0,
623,19659,19661,25.22,50,0,
624,19684,19660,69.18,50,0,
625,3077,48837,473.24,50,0,Strada Rusciorului
626,3078,35888,8.03,50,1,Strada Rusciorului
627,50873,31713,137.08,100,0,
628,1775,3274,108.39,100,1,Centura de Vest
629,2709,16213,520.62,50,0,Strada Cuza Vodă
630,28198,30385,3.31,30,0,Șoseaua Buzăului
631,3286,3301,46.93,90,0,
632,3301,28237,1396.98,90,0,
633,3294,9270,290.88,70,0,Calea Brăilei
634,3332,7350,20.20,100,0,
635,924,925,71.92,100,0,
636,925,22760,930.03,100,0,
637,588,587,105.97,100,0,
638,592,591,232.59,70,0,
639,591,51809,192.14,70,0,
640,652,649,48.54,50,1,Piața Victoriei
641,8392,3918,1093.16,50,0,Șoseaua Bucium
642,3413,45381,270.73,50,1,Bulevardul Virgil Săhleanu
643,30913,26274,5.64,50,1,Bulevardul Independenței
644,1405,44711,12.56,50,0,
645,50622,50623,409.27,50,1,Bulevardul Tudor Vladimirescu
646,50619,51492,473.65,60,0,Bulevardul Constantin Alexandru Rosetti
647,10240,3420,592.91,60,1,Calea Chișinăului
648,38365,38366,69.99,50,1,
649,3433,29592,54.74,50,1,
650,38414,3613,550.04,50,1,
651,3455,3454,85.30,50,0,
652,3454,23065,442.74,50,0,
653,3075,35887,415.30,50,0,Strada Lungă
654,38975,18004,85.68,50,0,Piața Victoriei
655,3462,6846,867.70,100,0,Șoseaua Ștefan cel Mare și Sfânt
656,3465,365,19.23,50,0,Bulevardul 1 Decembrie 1918
657,365,366,328.16,50,0,Bulevardul 1 Decembrie 1918
658,20053,12260,1224.54,60,0,Șoseaua Alexandria
659,48643,16426,20.82,50,1,Bulevardul 22 Decembrie 1989
660,15231,3479,28.49,50,1,Piața Victoriei
661,3476,3480,53.22,50,1,Strada Gheorghe Doja
662,16090,6534,377.59,50,0,Bulevardul 1 Decembrie 1918
663,30080,3485,52.99,50,1,Piața Trandafirilor
664,3479,3480,25.56,50,1,Bulevardul 1 Decembrie 1918
665,30075,30058,34.71,50,1,
666,3484,30076,32.13,50,1,
667,30077,3482,60.74,30,1,
668,359,3480,39.31,50,1,Strada Gheorghe Doja
669,3489,3476,61.20,50,1,Strada Gheorghe Doja
670,353,19097,92.88,50,1,
671,358,3491,30.26,50,1,Strada Gheorghe Doja
672,3492,3490,45.75,50,1,Strada Gheorghe Doja
673,3490,17387,39.20,50,1,Strada Gheorghe Doja
674,39086,17388,159.88,50,1,Strada Gheorghe Doja
675,1716,9834,15.92,50,1,Piața Jose Rizal
676,356,368,58.89,50,1,
677,368,3499,62.50,30,1,
678,3499,3500,61.93,30,1,
679,3500,356,59.99,50,1,
680,13740,13741,115.32,50,0,Strada Independenței
681,21076,3978,39.12,30,1,Bulevardul Mihai Viteazul
682,39721,33419,28.84,50,1,
683,49963,49961,28.86,50,1,
684,49961,17298,19.11,50,1,
685,8245,8246,256.42,90,0,
686,46215,46218,11.07,5,1,
687,46218,46220,5.98,5,1,
688,46220,24588,60.35,5,1,
689,43199,35332,64.58,5,0,R16-frontiera cu România
690,6284,19094,38.27,50,1,
691,3603,28508,36.38,50,1,Strada Hărmanului
692,6358,4893,91.98,50,1,Bulevardul Eroilor
693,3612,31727,99.66,50,1,Bulevardul 15 Noiembrie
694,9251,3614,373.79,50,1,Strada Canta
695,3614,3615,183.34,50,1,
696,3604,21629,49.78,50,1,Bulevardul Mihail Kogălniceanu
697,1840,4356,80.81,60,1,Calea București
698,3632,3633,145.18,40,1,Strada Timișul Sec
699,3624,27613,22.87,40,1,Strada Timișul Sec (Centura Brașovului)
700,48322,30388,259.97,60,1,Strada Timișul Sec (Centura Brașovului)
701,42306,3624,148.20,70,1,Strada Timișul Sec (Centura Brașovului)
702,3634,3626,86.19,50,1,Bulevardul Brașovului
703,29164,29680,2670.09,30,0,
704,31868,41750,91.90,100,0,
705,961,962,110.41,100,0,
706,822,3691,148.80,50,1,Strada Grigore Alexandrescu
707,41022,50747,208.50,60,1,Șoseaua Păcurari
708,3697,20548,38.18,30,0,
709,24191,9112,24.93,50,0,Calea Făgărașului
710,24049,24048,85.60,40,1,Calea Făgărașului
711,1130,3706,107.66,50,1,
712,1130,3714,70.62,50,1,Bulevardul Griviței
713,6086,44369,113.81,50,0,Strada Stadionului
714,9787,15213,428.16,50,0,Bulevardul Petrochimiștilor
715,21090,21082,31.21,30,1,Șoseaua Prieteniei
716,3727,7218,244.05,50,1,Strada Nicolae Iorga
717,20307,23795,26.33,50,1,Bulevardul Eroilor
718,50807,27706,54.45,50,1,
719,15233,4810,25.89,50,0,Piața Republicii
720,3610,32867,394.62,50,1,Bulevardul 15 Noiembrie
721,3736,11991,634.50,50,0,Calea Poienii
722,21323,3734,358.87,50,0,Calea Poienii
723,21322,28008,53.27,50,0,Calea Poienii
724,46331,3764,99.12,30,1,
725,48152,10680,202.53,50,0,Calea Făgărașului
726,3699,3700,133.20,40,1,Calea Făgărașului
727,46502,3817,158.92,50,0,
728,3817,3818,27.52,50,1,
729,3820,3817,27.90,50,1,
730,25491,31201,296.27,50,0,Strada 13 Decembrie
731,3869,22860,166.13,90,1,
732,46095,35776,112.31,50,0,Strada Păișești DN
733,35263,3876,8.36,50,0,
734,47,48,100.70,40,0,
735,48,12621,208.42,40,0,
736,43448,23903,55.36,30,1,Șoseaua Constanței
737,3893,3895,41.13,30,1,Șoseaua Portului
738,3895,23904,42.77,30,1,Șoseaua Portului
739,29005,51336,325.06,70,1,
740,3904,3905,459.04,100,0,
741,3902,3899,152.46,100,0,
742,3911,10616,528.19,50,0,
743,16734,16732,1171.01,50,0,Strada Mihail Kogălniceanu
744,3917,4039,92.10,50,0,Strada Aurel Vlaicu
745,21,3261,19.54,50,1,Bulevardul Camil Ressu
746,13112,3920,287.02,50,1,Bulevardul Theodor Pallady
747,3930,14395,244.81,50,0,Strada Mihail Kogălniceanu
748,3929,28998,200.24,50,0,
749,3932,29001,192.58,40,0,
750,24477,29004,103.02,5,1,
751,29004,3933,69.22,5,1,
752,29003,24476,111.86,5,1,
753,3934,29002,37.85,40,0,
754,3936,37494,118.19,20,1,
755,3949,27713,7.26,50,0,Bulevardul Ion C. Brătianu
756,50230,3720,3570.23,90,0,
757,27420,27,557.38,100,1,Autostrada Soarelui
758,27,7246,300.71,100,1,Autostrada Soarelui
759,3225,3226,165.89,100,1,Autostrada Soarelui
760,3976,47485,42.15,30,0,Piața Gării
761,3516,3948,30.64,50,1,Bulevardul Ion C. Brătianu
762,6872,6873,97.47,90,0,
763,3986,3985,23.09,50,1,Strada Bucium
764,9467,4694,75.48,50,1,Strada Bucium
765,3434,4695,30.52,60,1,Calea Chișinăului
766,3988,3987,1959.31,50,0,Strada Bălănoaiei
767,50072,11288,1874.32,60,0,Șoseaua Sloboziei
768,4012,49998,24.17,30,1,Strada Gării
769,3993,3989,242.57,90,0,Șoseaua Sloboziei
770,54336,54335,47.77,30,0,Șoseaua Sloboziei
771,3994,54336,127.87,30,0,Șoseaua Sloboziei
772,3990,3994,119.02,30,0,Șoseaua Sloboziei
773,4013,36358,69.63,50,0,Strada Bibescu Vodă
774,53995,53996,726.93,50,1,Strada Serelor
775,53996,47935,54.72,50,1,Strada Serelor
776,50024,4041,53.25,50,1,Strada Gării
777,51019,49998,16.31,30,0,
778,51020,4008,28.70,50,1,
779,4022,20519,24.20,30,1,Bulevardul Regina Maria
780,4012,3988,552.72,50,0,Strada Gării
781,3028,26366,13.35,130,1,Autostrada București-Pitești
782,4008,51018,4.62,30,1,
783,3917,4736,477.38,50,0,Bulevardul Decebal
784,51019,4012,28.64,50,1,
785,11111,4493,35.44,50,0,Șoseaua Viilor
786,4493,33021,130.59,50,0,Șoseaua Viilor
787,37166,248,44.92,60,1,Bulevardul Unirii
788,4061,4062,50.13,50,1,Bulevardul Tudor Vladimirescu
789,4059,4060,59.68,50,1,Șoseaua Panduri
790,4064,4065,158.12,50,1,Piața Constituției
791,31905,25187,26.64,50,1,Bulevardul Libertății
792,4070,14704,417.10,100,0,Giurgiu-Rousse Friendship Bridge
793,11600,11599,314.38,60,1,Șoseaua Mihai Bravu
794,19338,4591,108.12,50,1,
795,4075,4076,60.95,50,1,Șoseaua Iancului
796,4077,15931,49.48,50,1,
797,4079,4078,51.49,50,1,
798,4082,23466,35.69,50,1,
799,18744,4098,284.92,50,1,Șoseaua Colentina
800,4098,4099,46.26,50,1,Șoseaua Colentina
801,3948,3975,29.18,50,1,Bulevardul Ion C. Brătianu
802,20798,27623,441.42,40,1,
803,9774,20729,84.76,50,0,Strada C. A. Rosetti
804,22383,4120,13.17,50,0,Strada Horia
805,43939,43954,515.59,60,0,Strada Caransebeșului
806,34783,24309,33.85,50,1,Bulevardul Aerogării
807,50706,50704,11.07,50,1,Bulevardul Socola
808,50704,3984,265.57,50,1,Bulevardul Socola
809,4128,20068,37.28,50,1,Șoseaua București-Ploiești
810,26630,4134,112.41,50,1,
811,4134,4135,59.67,50,1,
812,14697,14951,210.05,50,1,Șoseaua Nicolae Titulescu
813,14946,4145,52.07,50,1,Șoseaua Nicolae Titulescu
814,43856,20799,186.50,40,1,
815,20799,20793,65.72,40,1,
816,20793,29895,103.44,40,1,
817,38362,4158,2.91,30,0,
818,4158,4159,14.16,30,0,
819,4159,4160,17.35,30,0,
820,4160,4157,12.83,30,0,
821,4157,38362,14.55,30,0,
822,45480,27629,78.95,100,1,
823,27629,48658,303.43,100,1,
824,4159,20786,900.69,50,1,Strada București
825,21083,46155,1542.57,50,1,
826,54687,54686,11.71,30,1,Bulevardul Profesor Doctor Gheorghe Marinescu
827,4164,13084,125.49,50,1,Bulevardul Geniului
828,3497,4164,191.62,50,1,Bulevardul Geniului
829,4167,26813,28.07,50,1,Strada Unirii
830,805,798,215.26,50,1,Calea Crângași
831,49047,33108,921.24,50,0,Calea Severinului
832,4170,21030,1002.62,50,0,
833,4177,4178,214.40,50,1,
834,4180,4177,117.31,50,1,
835,25245,4241,176.39,50,0,
836,4241,4242,41.38,50,1,
837,4491,25189,202.63,60,1,Calea Rahovei
838,25189,11112,25.59,60,1,Calea Rahovei
839,4261,24760,45.27,50,0,Bulevardul Biruinței
840,4262,31647,2722.58,50,0,Bulevardul Biruinței
841,31906,4262,153.34,50,0,Bulevardul Biruinței
842,4263,54364,2072.62,90,0,Bulevardul Biruinței
843,4264,4265,93.16,90,0,
844,4267,4268,96.43,50,0,
845,4267,4264,444.35,90,0,
846,4270,4271,193.33,50,0,Șoseaua de Centură
847,24760,4270,100.14,50,1,
848,4273,2388,252.93,50,0,
849,4274,4273,66.16,50,1,
850,1360,4275,40.72,50,0,Strada Mihai Eminescu
851,4288,29631,45.92,50,1,Șoseaua Pantelimon
852,4285,52331,355.94,100,0,Strada Principală
853,19203,19205,371.94,50,1,Șoseaua Pantelimon
854,4286,4287,75.38,30,1,Șoseaua Pantelimon
855,4303,19339,1162.76,50,0,Șoseaua Vergului
856,32928,24529,274.05,60,1,Șoseaua Pantelimon
857,4577,29632,114.77,60,1,Șoseaua Pantelimon
858,4303,4288,106.75,50,1,Șoseaua Vergului
859,34138,13472,603.39,50,0,Strada Lucian Blaga
860,11978,41625,112.40,50,0,Strada Traian Vuia
861,932,1851,193.57,60,1,Bulevardul 21 Decembrie 1989
862,6521,44553,41.62,50,0,Strada Aurel Vlaicu
863,3683,50744,342.82,60,1,Strada Păcurari
864,1666,36724,63.04,60,0,Șoseaua Chitilei
865,4335,43091,168.21,90,1,Șoseaua de Centură
866,36721,33599,37.74,30,1,
867,41801,33892,13.78,50,1,Strada Călărașilor
868,4341,4342,116.62,90,0,
869,4344,27687,3004.05,50,0,Strada Principală
870,4341,4343,227.24,90,0,
871,4265,4349,59.46,50,1,
872,4349,4264,68.76,50,1,
873,4350,4265,55.01,50,1,
874,4264,4350,64.74,50,1,
875,4353,4344,83.02,50,0,Strada Principală
876,3625,17505,165.68,60,1,Calea București
877,2113,17504,91.83,60,1,Calea București
878,1841,1840,80.23,60,1,Calea București
879,4356,3627,96.42,60,1,Calea București
880,16687,38870,45.96,50,0,Strada Timișul Sec
881,16914,40659,565.10,50,0,
882,3623,30728,133.42,50,0,Strada Hărmanului
883,4370,3623,329.60,50,0,Strada Hărmanului
884,32688,14071,364.86,50,1,Calea Șagului
885,4383,4164,155.65,50,1,
886,4385,24458,75.39,50,1,Bulevardul Republicii
887,24458,7216,801.55,50,1,Bulevardul Republicii
888,5215,12903,56.75,50,1,Strada Timișorii
889,12155,19156,296.20,60,0,Strada Caransebeșului
890,9179,39263,1012.48,50,0,Strada Făgetului
891,223,13689,248.99,50,0,
892,40115,40114,593.17,100,0,
893,3272,13694,2243.56,70,0,
894,220,40608,2008.79,100,0,
895,13692,219,239.59,50,0,Strada Orțișoara
896,506,510,6021.60,90,0,
897,500,24228,3465.26,50,0,
898,514,35931,4785.76,90,0,
899,1677,36934,129.03,50,1,
900,19165,4399,92.89,50,1,
901,40711,4410,909.06,50,0,
902,6314,4418,1650.52,90,0,
903,4422,4423,1198.87,90,0,Strada Reșiței
904,5469,33423,1475.47,50,0,Strada Grădiște
905,19081,13798,964.07,50,0,
906,48489,20297,207.96,50,1,Bulevardul Iuliu Maniu
907,20297,19973,12.38,50,1,Bulevardul Iuliu Maniu
908,19973,14104,360.94,50,1,Bulevardul Iuliu Maniu
909,48714,33762,134.31,50,1,Calea Șagului
910,45624,41175,531.18,70,1,Calea Șagului
911,32971,32973,357.04,70,1,Calea Șagului
912,4388,12701,72.80,50,1,
913,9780,12708,669.95,50,0,Bulevardul I. C. Brătianu
914,3413,31908,57.12,50,0,Bulevardul Virgil Săhleanu
915,3582,3581,1047.65,50,0,
916,19063,17889,538.42,50,1,Strada Andrei Șaguna
917,4501,4502,28.88,50,0,
918,154,15083,96.33,90,0,
919,15083,4229,2395.52,90,0,
920,23915,24015,69.01,30,1,Calea Eroilor
921,4522,24014,142.29,70,1,Calea Eroilor
922,4511,16538,284.33,40,0,
923,30377,29864,1778.36,50,0,
924,36874,4561,25.33,50,1,Bulevardul Bucureștii Noi
925,36875,4558,214.63,50,0,
926,4562,4560,49.05,50,1,
927,36875,2111,23.35,50,1,
928,4563,36875,24.11,50,1,
929,36959,36744,320.10,60,1,Șoseaua Pantelimon
930,43004,91,42.32,50,1,Piața Iancului
931,8928,21693,64.43,60,1,Șoseaua Mihai Bravu
932,4583,36746,48.21,60,1,Strada Ritmului
933,36746,4598,22.99,60,1,Strada Ritmului
934,19389,54354,25.43,50,1,Bulevardul Camil Ressu
935,54354,32426,80.84,50,1,Bulevardul Camil Ressu
936,4686,4605,24.97,50,0,
937,11710,11709,427.84,50,1,
938,11700,4627,37.04,70,1,Șoseaua București-Ploiești
939,4627,4630,183.90,70,1,Șoseaua București-Ploiești
940,11702,4629,48.78,70,1,Șoseaua București-Ploiești
941,10504,4650,455.60,60,1,Strada Hărmanului
942,6079,45745,528.44,100,1,
943,4652,42662,343.03,100,1,
944,6078,4654,130.44,90,0,
945,6076,6077,253.89,30,1,
946,4679,46836,19.39,30,0,
947,46836,4680,16.16,30,0,
948,4679,6010,55.71,30,1,Strada Păiș David Locotenent
949,10870,15208,35.60,50,0,Strada 1 Decembrie 1918
950,4667,4684,75.70,30,1,
951,4668,39019,1440.06,100,0,
952,13027,23502,588.79,50,0,Prelungirea Sloboziei
953,4690,17030,37.49,50,1,Strada Vasile Pârvan
954,24530,24498,46.70,60,1,Piața Romană
955,2189,24499,54.12,60,1,Piața Romană
956,39032,16256,44.39,60,1,Bulevardul Ion Constantin Brătianu
957,4718,23439,127.26,40,1,Pasajul Unirii
958,4715,19185,15.81,60,1,Bulevardul Ion Constantin Brătianu
959,4722,4721,20.49,50,1,Piața Unirii
960,4727,4725,196.54,50,1,Bulevardul Dimitrie Cantemir
961,4729,2131,23.11,50,1,Bulevardul Tineretului
962,4235,9390,26.45,50,1,Șoseaua Alexandria
963,3915,4731,81.68,50,1,Șoseaua Alexandria
964,4738,4376,16.30,50,0,Strada George Calboreanu
965,4740,4506,11.40,60,0,
966,47421,37375,11.50,60,1,
967,44361,4745,54.72,30,1,
968,4749,19121,41.68,50,1,Piața Obor
969,8163,2007,202.08,50,1,Șoseaua Ștefan cel Mare
970,4754,4753,134.18,50,1,Șoseaua Ștefan cel Mare
971,4392,4755,176.13,50,1,Șoseaua Ștefan cel Mare
972,49858,4392,9.85,60,0,Calea Dorobanți
973,4762,39714,399.83,90,0,
974,4342,4762,1462.80,90,0,
975,1012,13490,216.16,50,1,
976,4778,4777,51.85,50,1,Strada Mihai Viteazul
977,45868,4798,121.73,50,1,Strada Mihai Viteazul
978,4797,45874,23.81,50,1,Strada Mihai Viteazul
979,20311,20310,195.57,50,1,Strada Mihai Viteazul
980,4805,4806,36.18,50,1,
981,32863,1416,192.54,100,1,Strada Mihai Viteazul
982,39476,4818,2266.97,50,0,Strada Râmnicu Sărat
983,4817,4818,13.05,90,0,
984,4819,39476,34.86,50,0,
985,4820,4819,5811.27,90,0,
986,4820,8723,2477.03,50,0,Strada Brăilei
987,40224,8375,6791.67,90,0,
988,3681,20550,136.40,40,1,Bulevardul 15 Noiembrie
989,23724,17364,1049.15,50,0,
990,23725,38938,703.14,90,0,Strada Victoriei
991,40431,8194,13622.49,50,0,
992,37183,17519,38.66,100,0,Calea Prahovei
993,32888,33603,39.09,30,1,Calea București
994,4386,4388,63.02,50,1,Strada Smeurei
995,3691,19436,132.75,50,1,Strada Cozia
996,821,822,137.98,50,1,Piața Avram Iancu
997,4876,4875,76.99,90,0,
998,4882,4881,1341.10,50,0,
999,4883,4882,69.81,50,0,
1000,7815,9866,1984.16,90,0,
1001,239,6267,53.52,50,0,Strada Ștefan Octavian Iosif
1002,4896,8146,425.23,50,1,Bulevardul Eroilor
1003,30892,937,15.91,50,0,Strada Regele Ferdinand
1004,4901,45390,9.34,60,0,Strada Horea
1005,4900,4902,46.43,60,0,Strada Horea
1006,31730,4905,93.29,50,0,Piața Gării
1007,38511,29639,206.52,50,0,Podul Locomotivei
1008,4903,42839,40.05,50,1,Piața Gării
1009,43338,28135,286.84,50,0,Strada Căii Ferate
1010,4908,4909,3100.29,50,0,Strada Libertății
1011,50233,40744,1751.91,50,0,
1012,4912,4913,71.99,50,0,
1013,13447,13446,1144.58,50,0,
1014,40331,41319,1090.18,50,0,Strada Alexandru Ioan Cuza
1015,12649,4908,35.62,50,0,Strada Libertății
1016,4917,32305,1571.62,50,0,
1017,18176,9788,66.31,50,1,Bulevardul Decebal
1018,18197,18203,6.33,50,1,Calea Aradului
1019,6195,11204,78.86,50,1,Piața Emanuil Gojdu
1020,4924,38555,188.11,50,0,Strada Oașului
1021,4926,4924,37.55,90,0,Strada Oașului
1022,42256,28458,14.98,50,0,Bulevardul Muncii
1023,11099,11102,54.40,30,1,Bulevardul Lucian Blaga
1024,1665,9817,336.34,50,1,Strada Banatului
1025,34324,27231,32.29,60,1,Șoseaua Banatului
1026,27231,24072,468.62,60,1,Șoseaua Banatului
1027,20588,46740,1128.08,50,1,Șoseaua Banatului
1028,4991,4990,114.17,50,1,Strada Eroilor
1029,27762,12985,506.38,50,0,Strada Eroilor
1030,4990,4989,67.53,90,1,Strada Eroilor
1031,4988,4990,54.94,50,0,Bulevardul 1 Decembrie 1918
1032,4992,27764,871.10,50,0,Bulevardul 1 Decembrie 1918
1033,4989,4991,52.81,90,0,Bulevardul 1 Decembrie 1918
1034,4992,35317,637.34,50,0,Strada Cernei
1035,21541,4994,29.93,50,1,Strada Cernei
1036,5004,51988,1961.75,50,0,Strada Rândunelelor
1037,5007,5006,855.28,50,0,Strada 22 Decembrie 1989
1038,5008,5007,54.26,50,0,Strada 22 Decembrie 1989
1039,51986,5010,1006.67,50,0,Strada Bogdan Vodă
1040,13408,5011,2083.12,50,0,
1041,5013,13408,86.87,50,0,
1042,13438,23373,2050.44,50,0,Strada Principală
1043,5016,5015,80.83,50,0,Strada Principală
1044,20397,23896,26.09,30,1,Calea Domnească
1045,3647,5037,91.18,30,1,Bulevardul 1 Decembrie 1918
1046,20527,3647,92.13,30,1,Bulevardul 1 Decembrie 1918
1047,5040,7940,61.78,30,0,Piața Romană
1048,2808,19648,148.48,50,0,Strada Alba Iulia
1049,22248,3954,41.36,30,0,Strada Munților Retezat
1050,13786,33118,716.70,50,0,Strada Principală
1051,41549,41103,5171.50,90,0,
1052,5051,13799,1478.71,50,0,Strada Iohanisfeld
1053,5054,5053,4329.53,90,0,
1054,33493,5054,1011.15,50,0,Strada Otelec
1055,5055,54493,92.51,50,0,
1056,5058,5057,1185.45,50,0,Strada Dunărea
1057,5060,38285,601.94,50,0,Strada Florilor
1058,5062,5063,48.85,90,0,
1059,5061,29054,97.85,50,0,
1060,5061,29055,377.88,50,0,
1061,5064,13796,709.66,50,0,
1062,45169,39065,5668.22,90,0,
1063,35339,35337,1112.61,90,0,
1064,5069,27740,542.01,50,0,
1065,5070,5069,464.08,50,0,
1066,5071,13787,7245.89,90,0,
1067,5073,5071,605.24,90,0,
1068,5074,5072,133.15,90,0,
1069,18370,40604,1447.21,50,0,
1070,45732,45731,257.09,90,0,
1071,5079,41104,619.99,90,0,
1072,33913,45728,778.44,50,0,
1073,5092,49817,2364.19,100,0,
1074,5090,5091,74.80,70,1,
1075,5094,15523,31.43,100,0,
1076,14938,26812,206.72,50,0,
1077,5102,5098,63.72,50,0,
1078,5107,40143,347.08,50,0,
1079,5110,49819,554.76,90,0,
1080,10488,46631,46.82,50,0,
1081,5163,5166,161.79,90,0,
1082,5125,14783,28.81,90,0,
1083,5128,40263,1070.48,90,0,
1084,5131,5128,44.76,90,0,
1085,5134,5135,903.15,50,0,
1086,5140,5132,48.90,90,0,
1087,5140,55036,4686.16,90,0,
1088,5144,5143,93.57,50,0,
1089,5145,5146,849.99,50,0,
1090,5147,5145,89.35,50,0,
1091,5148,5149,130.37,90,0,
1092,5150,5148,122.48,90,0,
1093,5150,40671,6923.37,90,0,
1094,5163,5162,103.02,90,0,
1095,5167,5171,15.70,30,0,
1096,5171,35165,11.92,30,0,
1097,35165,5170,18.95,30,0,
1098,5170,5169,16.48,30,0,
1099,5169,5190,14.54,30,0,
1100,5190,5168,18.60,30,0,
1101,5168,5167,10.04,30,0,
1102,52045,5172,4.26,30,0,
1103,5172,14185,5.09,30,0,
1104,14185,14186,17.81,30,0,
1105,14186,5175,11.86,30,0,
1106,5175,5174,24.14,30,0,
1107,5174,5173,9.50,30,0,
1108,5173,52045,17.05,30,0,
1109,52046,5178,19.48,30,0,
1110,5178,24582,15.29,30,0,
1111,24582,5177,13.80,30,0,
1112,5177,5176,14.13,30,0,
1113,5176,52046,5.90,30,0,
1114,5177,27538,92.98,50,1,Strada Republicii
1115,5175,27539,51.12,50,1,Strada Republicii
1116,5173,5180,47.37,50,1,Strada Horea
1117,5180,5172,44.32,30,1,Strada Horea
1118,14185,27533,265.89,50,1,Strada Republicii
1119,5181,5185,170.54,50,0,Strada Mihai Viteazu
1120,5186,5185,126.24,50,0,Calea lui Traian
1121,5168,5188,30.29,50,1,Drumul Cenadului
1122,5188,5171,39.55,50,1,Drumul Cenadului
1123,5169,5189,31.94,50,1,Strada Dămșescu
1124,5189,5190,28.47,50,1,Strada Dămșescu
1125,5180,5191,1044.16,50,0,Strada Horea
1126,38117,28738,1045.87,50,0,
1127,5196,38117,3679.00,90,0,
1128,29043,5198,160.06,50,0,
1129,33068,5196,881.70,50,0,
1130,5200,15454,7420.24,90,0,
1131,37281,5200,558.96,50,0,
1132,38126,13809,9195.19,90,0,
1133,5212,43936,21.33,50,1,Strada Victor Vlad Delamarina
1134,5214,5211,38.64,30,1,Strada Mitropolit Andrei Șaguna
1135,5210,5214,33.98,50,1,Strada Mitropolit Andrei Șaguna
1136,11932,23449,126.84,50,0,Piața Josif Constantin Drăgan
1137,5213,18948,25.09,50,0,Strada 20 Decembrie 1989
1138,12156,26590,62.53,50,1,Strada Timișorii
1139,26578,43751,87.78,50,1,Strada Ion Huniade
1140,43750,26582,114.11,50,0,Strada Coloman Wallisch
1141,43750,5218,17.53,50,0,Strada Coloman Wallisch
1142,5221,47774,53.62,50,0,Strada Semenicului
1143,5220,30971,42.11,30,1,Strada Episcop Doctor Ion Bălan
1144,37300,31422,99.86,60,1,Strada Caransebeșului
1145,5224,5229,67.25,60,1,
1146,26584,5228,5.28,50,0,
1147,5224,43707,341.48,50,0,Strada Episcop Doctor Ion Bălan
1148,17740,13473,1282.55,50,0,Drumul Bocșei
1149,5231,5230,443.13,50,0,
1150,5232,47929,44.25,50,0,
1151,47929,41009,237.96,50,0,
1152,5235,5233,1544.79,90,0,
1153,5235,5236,2661.86,50,0,
1154,5237,5236,5959.80,90,0,
1155,5237,5238,4014.95,50,0,
