id,coords
17226,46.487336:26.515613 46.487294:26.515574 46.487079:26.515371 46.487046:26.515339 46.486956:26.515232 46.486838:26.515058 46.486739:26.514906 46.486637:26.514703 46.486576:26.514560 46.486497:26.514339 46.486416:26.514061 46.486250:26.513398 46.486189:26.513153 46.486149:26.512994 46.485478:26.510164 46.485397:26.509821 46.485388:26.509782 46.485246:26.509185 46.485132:26.508702 46.485085:26.508525 46.484908:26.507759 46.484769:26.507201 46.484539:26.506286 46.484317:26.505398 46.484135:26.504677 46.484072:26.504489 46.483992:26.504313 46.483718:26.503819 46.483376:26.503207 46.482983:26.502483 46.482903:26.502344 46.482523:26.501753 46.482092:26.501005 46.481966:26.500786 46.481850:26.500584
17227,46.487449:26.515756 46.487977:26.516226
17228,45.924543:22.870862 45.924881:22.870541 45.925130:22.870265 45.925382:22.869966 45.925549:22.869741 45.925704:22.869512 45.925829:22.869322 45.925953:22.869120 45.926082:22.868893 45.926261:22.868547 45.926384:22.868274
17229,45.930106:22.850164 45.930078:22.849824 45.930034:22.849444 45.929956:22.849012 45.929869:22.848536 45.929692:22.847775
17230,45.929864:22.854050 45.929921:22.853832 45.929962:22.853654 45.930009:22.853388 45.930048:22.853107 45.930093:22.852785 45.930112:22.852603 45.930136:22.852317 45.930150:22.852062 45.930156:22.851832 45.930156:22.851527 45.930156:22.851316 45.930153:22.851018
17231,45.924481:22.870755 45.924168:22.871009 45.923870:22.871229 45.923640:22.871384 45.923446:22.871501 45.923210:22.871628 45.922925:22.871766 45.922764:22.871840 45.922590:22.871906 45.922440:22.871956 45.922264:22.872007 45.922053:22.872063 45.921819:22.872118 45.921379:22.872180 45.921127:22.872205 45.920825:22.872224 45.920386:22.872255 45.919637:22.872269
17232,45.031244:28.359359 45.031628:28.358973 45.032195:28.358421 45.033105:28.357540 45.033155:28.357491 45.033265:28.357383 45.034926:28.355772 45.035032:28.355675 45.035138:28.355568 45.035392:28.355317 45.035607:28.355081 45.035719:28.354930 45.035806:28.354790 45.035878:28.354651 45.035944:28.354505 45.036015:28.354278 45.036092:28.354034 45.036121:28.353909 45.036148:28.353786 45.036160:28.353634 45.036169:28.353497 45.036207:28.353051 45.036243:28.352461 45.036278:28.351801 45.036314:28.351132 45.036408:28.349615 45.036474:28.348561 45.036550:28.347214 45.036586:28.346685 45.036606:28.346216
17233,45.036606:28.346216 45.036655:28.345311 45.036715:28.344255 45.036756:28.343459 45.036836:28.342274 45.036882:28.341508 45.036924:28.340856 45.036963:28.340444 45.036986:28.340280 45.037003:28.340151 45.037025:28.340029 45.037072:28.339874 45.037118:28.339730 45.037178:28.339592 45.037576:28.338814 45.037854:28.338254 45.038276:28.337397 45.038868:28.336209 45.039837:28.334269 45.040418:28.333133 45.040959:28.332057 45.041254:28.331464 45.041930:28.330131 45.042342:28.329339 45.042873:28.328279 45.043434:28.327158 45.043878:28.326262 45.044403:28.325239 45.044761:28.324530 45.046251:28.321552 45.046685:28.320685 45.047087:28.319871 45.047217:28.319606 45.048503:28.317052 45.049001:28.316134 45.049164:28.315936 45.049424:28.315713 45.049645:28.315568 45.049890:28.315469 45.051079:28.315271 45.052132:28.315096 45.053381:28.314888 45.056482:28.314372 45.057990:28.314139 45.058462:28.314066 45.058591:28.314023 45.058699:28.313976 45.058943:28.313865 45.059195:28.313718 45.059828:28.313256 45.060309:28.312886 45.060830:28.312438 45.061229:28.312114 45.062117:28.311392 45.063382:28.310373 45.064767:28.309244 45.065964:28.308281 45.067114:28.307326 45.068539:28.306162 45.069961:28.304992 45.070813:28.304330
17234,44.441274:26.134087 44.441274:26.134113 44.441283:26.134328
17235,44.441283:26.134328 44.441295:26.134602 44.441306:26.134689 44.441386:26.135380 44.441592:26.137217 44.441615:26.137409 44.441684:26.138009 44.441783:26.138856 44.441860:26.139509 44.441954:26.140298 44.441975:26.140474 44.441996:26.140627 44.442246:26.142751 44.442307:26.143270 44.442335:26.143512 44.442350:26.143646 44.442365:26.143776 44.442479:26.144796 44.442691:26.146821 44.442765:26.147494 44.442782:26.147686 44.442878:26.148578 44.442895:26.148731 44.442904:26.148812 44.442990:26.149571 44.443022:26.149880
17236,44.442467:26.143628 44.442451:26.143485 44.442419:26.143221 44.442386:26.142953 44.442378:26.142883 44.442282:26.142092 44.442246:26.141794 44.442148:26.140871 44.442112:26.140596 44.442092:26.140446 44.441997:26.139679 44.441880:26.138603 44.441847:26.138348 44.441737:26.137379 44.441714:26.137178 44.441543:26.135675 44.441487:26.135176 44.441447:26.134826 44.441418:26.134569 44.441414:26.134455
17237,44.555087:28.190250 44.556923:28.187113 44.557810:28.185600 44.558661:28.184157 44.558733:28.184036
17238,44.992290:22.851391 44.992257:22.851675 44.992261:22.851855 44.992278:22.851986 44.992314:22.852131 44.992418:22.852385
17239,45.007692:22.919463 45.007747:22.919782 45.007816:22.920070 45.007933:22.920324 45.008019:22.920495 45.008428:22.921136 45.008500:22.921295 45.008720:22.921912 45.008948:22.922469 45.009550:22.923700 45.009655:22.923867 45.009839:22.924079 45.010135:22.924318 45.011388:22.924948 45.011728:22.925138 45.011963:22.925337 45.012695:22.926043 45.012869:22.926171 45.013478:22.926457 45.013559:22.926510 45.013635:22.926580 45.014313:22.927401 45.016079:22.929167 45.016210:22.929328 45.016684:22.929950 45.017096:22.930551 45.017166:22.930696 45.017503:22.931506 45.017592:22.931696 45.017742:22.931964 45.019179:22.934172 45.019415:22.934566 45.020677:22.936750 45.021064:22.937399 45.021555:22.938069 45.026632:22.943501 45.026758:22.943630
17240,46.713352:25.568424 46.713386:25.568776 46.713468:25.569491
17241,44.947473:22.320591 44.947436:22.321321
17242,44.946990:22.325101 44.946902:22.325464
17243,44.947436:22.321321 44.947419:22.321669 44.947364:22.322768 44.947310:22.323450 44.947268:22.323778 44.947225:22.324032 44.946990:22.325101
17244,44.946902:22.325464 44.946816:22.325781 44.946782:22.325970 44.946754:22.326200 44.946742:22.326393 44.946742:22.326596 44.946758:22.326842 44.946795:22.327131 44.946862:22.327429 44.946941:22.327660 44.947054:22.327928 44.947155:22.328186 44.947217:22.328360 44.947278:22.328574 44.947338:22.328844 44.947384:22.329140 44.947413:22.329478 44.947423:22.329823 44.947425:22.331170 44.947438:22.331480 44.947448:22.331657 44.947488:22.331870 44.947547:22.332046 44.947640:22.332231 44.947785:22.332435 44.947975:22.332656 44.948159:22.332861 44.948262:22.332988 44.948380:22.333174 44.948482:22.333360 44.949006:22.334253 44.949311:22.334763 44.949486:22.335064 44.949643:22.335300 44.949796:22.335477 44.949942:22.335628 44.950103:22.335755 44.950253:22.335829 44.950441:22.335903 44.950734:22.336003 44.950954:22.336075 44.951083:22.336138 44.951198:22.336222 44.951312:22.336341 44.951436:22.336518 44.951543:22.336724 44.951657:22.336931 44.951825:22.337188 44.952124:22.337543 44.952252:22.337683 44.952381:22.337764 44.952516:22.337813 44.952657:22.337835 44.952807:22.337832 44.953047:22.337803 44.954446:22.337542 44.955075:22.337409 44.955332:22.337368 44.955494:22.337366 44.955627:22.337389 44.955732:22.337425 44.955870:22.337505 44.956328:22.337839 44.956888:22.338206 44.957064:22.338306 44.957265:22.338389 44.957448:22.338446 44.957648:22.338509 44.957888:22.338557 44.958183:22.338583 44.958489:22.338590 44.958777:22.338563 44.959143:22.338489 44.960347:22.338195 44.962120:22.337807 44.963693:22.337447 44.964347:22.337319 44.964598:22.337287 44.964773:22.337272 44.964926:22.337278 44.965190:22.337315 44.965686:22.337378 44.965909:22.337390 44.966075:22.337370 44.966264:22.337315 44.966456:22.337227 44.966650:22.337084 44.968015:22.335934 44.969082:22.334969 44.969473:22.334633 44.969697:22.334472 44.969936:22.334348 44.970194:22.334219 44.970431:22.334141 44.970899:22.334007 44.971469:22.333906 44.971610:22.333883 44.971743:22.333885 44.971883:22.333926 44.972028:22.333997 44.972162:22.334084 44.972425:22.334311 44.972646:22.334523 44.973597:22.335490 44.973897:22.335788 44.974128:22.336019
17245,44.207430:26.169854 44.207266:26.170173 44.206705:26.171261 44.206015:26.172622 44.205110:26.174369 44.204861:26.174851 44.204037:26.176479 44.203194:26.178089 44.202424:26.179601 44.202147:26.180148 44.201459:26.181506 44.200473:26.183436 44.200410:26.183524 44.200305:26.183605 44.200203:26.183633 44.200047:26.183643 44.199957:26.183657 44.199867:26.183686 44.199021:26.184008 44.197445:26.184681 44.197355:26.184694 44.197258:26.184666 44.196281:26.184037 44.196160:26.183941 44.196055:26.183785 44.195814:26.183235 44.195756:26.183159 44.195692:26.183115 44.195605:26.183090 44.195508:26.183098 44.193540:26.183289 44.192995:26.183340 44.192797:26.183350 44.192595:26.183352 44.191903:26.183325 44.191614:26.183308 44.191435:26.183314 44.191170:26.183348 44.190937:26.183396 44.190803:26.183444 44.190675:26.183503 44.190592:26.183554 44.190439:26.183635 44.190324:26.183700 44.190250:26.183751 44.190161:26.183817 44.190111:26.183854 44.190059:26.183896 44.189994:26.183962 44.189947:26.184011 44.189870:26.184096 44.189746:26.184234 44.189545:26.184463 44.189405:26.184636 44.189247:26.184817 44.188994:26.185127 44.188827:26.185351 44.188662:26.185572 44.188530:26.185756 44.188374:26.185988 44.188244:26.186211 44.188138:26.186390 44.188056:26.186519 44.187968:26.186646 44.187886:26.186757 44.187829:26.186856 44.187792:26.186954 44.187771:26.187041 44.187765:26.187100 44.187762:26.187166 44.187764:26.187269 44.187763:26.187411 44.187770:26.187610 44.187779:26.187821 44.187785:26.188100 44.187785:26.188361 44.187783:26.188519 44.187779:26.188689 44.187771:26.188817 44.187759:26.188943 44.187743:26.189068 44.187684:26.189377 44.187621:26.189668 44.187576:26.189844 44.187528:26.189984 44.187481:26.190094 44.187437:26.190183 44.187362:26.190321 44.187332:26.190388 44.187317:26.190447 44.187317:26.190514 44.187331:26.190574 44.187357:26.190637 44.187401:26.190704 44.187457:26.190772 44.187531:26.190851
17246,44.697748:27.997519 44.697535:27.996410 44.697393:27.995652 44.697233:27.994827 44.697079:27.994072 44.696925:27.993290 44.696789:27.992582 44.696655:27.991876 44.696500:27.991127 44.696339:27.990284 44.696158:27.989397 44.695965:27.988388 44.695805:27.987609 44.695645:27.986810 44.695471:27.985903 44.695275:27.984952 44.695119:27.984188 44.694961:27.983359 44.694804:27.982578 44.694632:27.981770 44.694492:27.981065 44.694360:27.980341 44.694199:27.979583 44.694039:27.978842 44.693855:27.977951 44.693705:27.977194 44.693543:27.976377 44.693409:27.975713 44.693260:27.974971 44.693115:27.974230 44.692997:27.973640 44.692828:27.972804 44.692647:27.971898 44.692452:27.970934 44.692282:27.970082 44.692034:27.968876 44.691907:27.968199 44.691871:27.968016
17247,45.743952:27.090234 45.743889:27.090375 45.743805:27.090586 45.743750:27.090792 45.743690:27.091141 45.743632:27.091625 45.743575:27.092093 45.743546:27.092360 45.743389:27.093580 45.743352:27.093823 45.743314:27.094028 45.743289:27.094137 45.743244:27.094283 45.743203:27.094382 45.742858:27.095203 45.742639:27.095729 45.742112:27.097007 45.741921:27.097464 45.741748:27.097871 45.741692:27.097998 45.741626:27.098133 45.741557:27.098264 45.741479:27.098403 45.741387:27.098554 45.741120:27.098971 45.740772:27.099532 45.740428:27.100103 45.740283:27.100352 45.740178:27.100590 45.740082:27.100904 45.739999:27.101237 45.739619:27.102917 45.739241:27.104536 45.739202:27.104708 45.738885:27.106056 45.738775:27.106480 45.738673:27.106804 45.738481:27.107290 45.738169:27.108050 45.737894:27.108758 45.737474:27.109814 45.737388:27.109988 45.737326:27.110100 45.737243:27.110221 45.737166:27.110319 45.737069:27.110438 45.736982:27.110532 45.736333:27.111187 45.735573:27.111962 45.735484:27.112048 45.735373:27.112137 45.735251:27.112202 45.734525:27.112539 45.734352:27.112622 45.733936:27.112842 45.733524:27.113067 45.732904:27.113429 45.732593:27.113604 45.732333:27.113758 45.732178:27.113851 45.731958:27.113993 45.731830:27.114084 45.731685:27.114207 45.731568:27.114318 45.731464:27.114422 45.731361:27.114541 45.731007:27.114986 45.730880:27.115155 45.730596:27.115536 45.730491:27.115682 45.730422:27.115785 45.730356:27.115892 45.730278:27.116038 45.730213:27.116199 45.730151:27.116376 45.730095:27.116574 45.730029:27.116861 45.729935:27.117298 45.729920:27.117379 45.729877:27.117592 45.729801:27.117969 45.729679:27.118553 45.729660:27.118642 45.729380:27.119988 45.729240:27.120643 45.729153:27.121038 45.729090:27.121339 45.729051:27.121506 45.729008:27.121665 45.728945:27.121848 45.728879:27.122017 45.728808:27.122176 45.728734:27.122329 45.728649:27.122484 45.728562:27.122629 45.728239:27.123145 45.727930:27.123634 45.727741:27.123935
17248,46.526572:26.648723 46.527915:26.643929 46.528158:26.643252 46.529544:26.639998 46.530273:26.638278 46.530633:26.637458 46.530753:26.637149 46.530812:26.636975 46.530856:26.636763 46.530917:26.636438 46.531399:26.634058 46.531450:26.633792 46.531567:26.633193 46.531942:26.631372 46.532017:26.630961 46.532061:26.630714 46.532098:26.630378 46.532119:26.630153 46.532290:26.628271 46.532331:26.627979 46.532414:26.627582 46.532486:26.627230 46.532895:26.625479 46.533399:26.623234 46.533680:26.621898 46.533718:26.621622 46.533729:26.621367 46.533713:26.621139 46.533686:26.620948 46.533536:26.620135 46.533474:26.619784 46.533454:26.619668
17249,46.521926:26.583749 46.521574:26.583020 46.521286:26.582436 46.521105:26.582076 46.520706:26.581291 46.520500:26.580872 46.520441:26.580744 46.520365:26.580598 46.520173:26.580217 46.519862:26.579612 46.519554:26.579003 46.519350:26.578582 46.519039:26.577962 46.518790:26.577480 46.518498:26.576896 46.518369:26.576646 46.518270:26.576445 46.518226:26.576361 46.518187:26.576295 46.518157:26.576248 46.518128:26.576203 46.518077:26.576135 46.517962:26.576000 46.517463:26.575421 46.517129:26.575049 46.516932:26.574825 46.516853:26.574721 46.516759:26.574600 46.516642:26.574433 46.516593:26.574365 46.516337:26.573986 46.516211:26.573797 46.516107:26.573643
17250,45.754102:27.061267 45.752739:27.059966
17251,45.752739:27.059966 45.752647:27.059876 45.752586:27.059790 45.752555:27.059706 45.752544:27.059614
17252,45.510080:28.031999 45.510712:28.031943
17253,45.510712:28.031943 45.511698:28.031911 45.512761:28.031862 45.513292:28.031836 45.514945:28.031752 45.516721:28.031632 45.517004:28.031619 45.517135:28.031613 45.517551:28.031593
17254,44.975152:25.989672 44.975925:25.990665
17255,44.979181:25.994854 44.979538:25.995298
17256,44.978559:25.939187 44.978801:25.938629 44.984060:25.926656
17257,45.104502:25.751134 45.104449:25.751312
17258,45.104449:25.751312 45.104394:25.751505 45.103824:25.753474
17259,46.799132:23.607601 46.799066:23.607542 46.799022:23.607490 46.799001:23.607469
17260,46.724904:25.605444 46.724838:25.605286 46.724776:25.605153 46.724551:25.604657 46.724478:25.604448 46.724406:25.604240 46.724197:25.603639 46.723979:25.602980 46.723876:25.602668 46.723830:25.602516 46.723711:25.602101 46.723655:25.601879 46.723455:25.601028 46.723436:25.600911
17261,46.725200:25.609182 46.725285:25.610033 46.725376:25.610628 46.725501:25.611073 46.725650:25.611514 46.725709:25.611676 46.725740:25.611769 46.725867:25.612154 46.725983:25.612680 46.726355:25.614876 46.726638:25.616827 46.726701:25.617637 46.726674:25.618954 46.726686:25.619299 46.726718:25.619655 46.726729:25.619799 46.726818:25.620718 46.726881:25.621387 46.726917:25.621708 46.726925:25.621839 46.726925:25.621973 46.726887:25.622435 46.726842:25.622855 46.726822:25.623317 46.726805:25.623785 46.726780:25.624120 46.726727:25.624671 46.726709:25.624945 46.726674:25.625766 46.726664:25.626967 46.726676:25.628257 46.726677:25.628733 46.726687:25.629034 46.726833:25.630625
17262,44.445802:26.081407 44.445784:26.081476 44.445775:26.081511 44.445756:26.081573
17263,44.447396:26.076250 44.447364:26.076336 44.447347:26.076381 44.447174:26.076860
17264,44.121069:27.278176 44.120272:27.277076 44.119935:27.276899 44.119715:27.276821 44.119488:27.276847 44.118873:27.277026 44.118787:27.277051
17265,46.105351:27.708953 46.105953:27.708109 46.106514:27.707395 46.106873:27.706961 46.107611:27.706118 46.107771:27.705956 46.107967:27.705798 46.109338:27.704832 46.109519:27.704690 46.109701:27.704534 46.109890:27.704363 46.110075:27.704168 46.110363:27.703869 46.110674:27.703519 46.111298:27.702816 46.111438:27.702668 46.111564:27.702551 46.111696:27.702438 46.111848:27.702334 46.112266:27.702118
17266,46.092872:27.714854 46.093046:27.714748 46.093228:27.714666 46.093395:27.714624 46.093607:27.714571 46.093879:27.714540 46.094055:27.714527 46.094204:27.714538 46.094364:27.714573 46.094519:27.714621 46.094645:27.714685 46.094910:27.714867 46.095145:27.715037 46.095235:27.715083 46.095290:27.715100 46.095421:27.715117 46.095571:27.715121 46.096072:27.715072 46.096235:27.715047 46.096861:27.714962 46.096964:27.714951 46.097056:27.714951 46.097127:27.714961 46.098542:27.715267 46.098616:27.715278 46.098744:27.715283 46.098887:27.715264 46.099000:27.715230 46.099507:27.715022 46.099662:27.714977 46.099806:27.714949 46.099997:27.714947 46.100076:27.714956 46.100252:27.715009 46.100364:27.715052 46.100470:27.715073 46.100585:27.715086 46.100705:27.715072 46.100824:27.715047 46.100976:27.714978 46.101398:27.714733 46.101595:27.714596 46.101765:27.714435 46.101926:27.714244 46.102059:27.714048 46.103785:27.711373 46.105351:27.708953
17267,46.081291:27.735870 46.081778:27.734804 46.082079:27.734178 46.082493:27.733302 46.082616:27.733039 46.082715:27.732829 46.083027:27.732173 46.083414:27.731378 46.083623:27.730954 46.083706:27.730751 46.083770:27.730544 46.083845:27.730273 46.084018:27.729625 46.084111:27.729284 46.084152:27.729115 46.084178:27.728973 46.084196:27.728764 46.084186:27.728597 46.084166:27.728436 46.084125:27.728285 46.084071:27.728146 46.084001:27.727992 46.083937:27.727822 46.083908:27.727709 46.083886:27.727604 46.083856:27.727435 46.083833:27.727208 46.083825:27.726940 46.083809:27.726220 46.083805:27.725973 46.083793:27.725775 46.083768:27.725601 46.083733:27.725448 46.083686:27.725249 46.083649:27.725063 46.083623:27.724897 46.083615:27.724732 46.083617:27.724639 46.083630:27.724527 46.083658:27.724400 46.083704:27.724253 46.083761:27.724111 46.083940:27.723736 46.084183:27.723288 46.084320:27.723080 46.084446:27.722896 46.084581:27.722743 46.084774:27.722563 46.085436:27.721981 46.086069:27.721444 46.086411:27.721166 46.086493:27.721100 46.086787:27.720858 46.087439:27.720342 46.087724:27.720118 46.088041:27.719852 46.088283:27.719631 46.088413:27.719499 46.088563:27.719345 46.088689:27.719207 46.088817:27.719062 46.088912:27.718944 46.088997:27.718824 46.089090:27.718668
